Year,Month,Week,Season,City,Average Temperature (°C),Average Rainfall (mm),Average Humidity (%),Air Quality Index (AQI),Mosquito Density Index,Population Density (people per sq km),Dengue Cases Reported,Outbreak Risk Level,Latitude,Longitude,Month_Num
2015.0,February,7.0,Winter,Guwahati,16.1,13.68,58.66,90.4,0.125,7000.0,6.0,Low,26.1445,91.7362,2
2015.0,February,8.0,Winter,Ahmedabad,15.0,9.44,67.535,227.1,0.056,11297.0,8.0,Low,28.7041,77.1025,2
2015.0,February,8.0,Winter,Mumbai,15.29,2.14,67.535,163.7,0.17,20400.0,9.0,Low,19.076,72.8777,2
2015.0,February,8.0,Winter,Kolkata,18.92,11.35,68.71,125.2,0.197,24000.0,7.0,Low,22.5726,88.3639,2
2015.0,February,8.0,Winter,Chennai,17.4,10.01,67.17,125.4,0.486,26000.0,0.0,Low,22.3072,80.2707,2
2015.0,February,8.0,Winter,Bengaluru,18.01,12.62,67.535,133.5,0.04,11700.0,0.0,Low,12.9716,77.5946,2
2015.0,February,8.0,Winter,Hyderabad,20.75,13.01,58.13,117.8,0.292,10000.0,11.0,Low,22.3072,78.4867,2
2015.0,February,8.0,Winter,Pune,17.45,3.26,56.44,123.0,0.071,6000.0,3.0,Low,18.5204,73.8567,2
2015.0,February,8.0,Winter,Ahmedabad,19.12,7.0,57.63,140.9,0.165,12100.0,2.0,Low,23.0225,72.5714,2
2015.0,February,8.0,Winter,Jaipur,15.0,-0.32,44.13,144.2,0.045,6000.0,1.0,Low,26.9124,75.7873,2
2015.0,February,8.0,Winter,Lucknow,15.0,13.58,59.05,202.9,0.164,17000.0,1.0,Low,26.8467,80.9462,2
2015.0,February,8.0,Winter,Kanpur,15.76,13.71,48.07,210.7,0.079,10000.0,0.0,Low,26.4499,80.3319,2
2015.0,February,8.0,Winter,Nagpur,15.0,4.24,58.52,81.8,0.173,9000.0,1.0,Low,21.1458,79.0882,2
2015.0,January,8.0,Winter,Indore,16.5,8.39,54.82,61.4,0.053,8500.0,0.0,Low,22.7196,75.8577,1
2015.0,February,8.0,Winter,Bhopal,16.61,6.69,57.98,111.2,0.048,2800.0,0.0,Low,23.2599,77.4126,2
2015.0,February,8.0,Winter,Surat,18.5,13.68,57.3,117.4,0.058,17000.0,7.0,Low,21.1702,72.8311,2
2015.0,February,8.0,Winter,Vadodara (Baroda),15.0,12.12,60.68,97.0,0.093,7500.0,0.0,Low,22.3072,73.1812,2
2015.0,February,8.0,Winter,Nashik,15.0,10.6,58.11,112.2,0.129,4000.0,0.0,Low,22.3072,73.7898,2
2015.0,February,8.0,Winter,Ludhiana,15.0,10.59,54.26,179.5,0.065,10000.0,1.0,Low,30.901,75.8573,2
2015.0,February,8.0,Winter,Agra,16.91,8.9,45.9,231.2,0.073,8500.0,43.0,Low,27.1767,78.0081,2
2015.0,February,8.0,Winter,Ahmedabad,16.72,9.72,54.93,188.0,0.486,12000.0,3.0,Low,28.9845,77.7064,2
2015.0,February,8.0,Winter,Vijayawada,17.41,12.86,63.16,94.3,0.15,7800.0,2.0,Low,16.5062,77.7064,2
2015.0,February,8.0,Winter,Ranchi,17.64,17.68,47.99,124.2,0.106,6000.0,3.0,Low,23.3441,85.3096,2
2015.0,February,8.0,Winter,Patna,15.0,7.85,57.68,113.7,0.096,21000.0,2.0,Low,25.5941,85.1376,2
2015.0,February,8.0,Winter,Visakhapatnam,16.29,25.57,67.84,150.4,0.166,6500.0,43.0,Low,17.6868,83.2185,2
2015.0,February,8.0,Winter,Ahmedabad,15.53,8.63,55.01,97.1,0.066,8500.0,0.0,Low,11.0168,76.9558,2
2015.0,February,8.0,Winter,Madurai,17.9,-2.57,53.53,103.9,0.486,7000.0,4.0,Low,9.9252,78.1198,2
2015.0,February,8.0,Winter,Thiruvananthapuram (Trivandrum),15.0,16.13,59.29,124.4,0.102,5000.0,0.0,Low,8.5241,77.7064,2
2015.0,February,8.0,Winter,Kochi (Cochin),18.02,19.92,65.32,107.2,0.092,9000.0,2.0,Low,9.9312,76.2673,2
2015.0,February,8.0,Winter,Bhubaneswar,17.8,1.96,67.535,109.5,0.164,6000.0,0.0,Low,20.2961,85.8245,2
2015.0,February,8.0,Winter,Guwahati,15.0,-0.21,56.48,103.1,0.037,7000.0,1.0,Low,26.1445,91.7362,2
2015.0,February,9.0,Winter,Delhi (NCT),15.65,7.08,57.64,215.1,0.486,11297.0,2.0,Low,28.7041,77.1025,2
2015.0,February,9.0,Winter,Mumbai,17.65,6.49,67.02,140.4,0.142,20400.0,7.0,Low,19.076,72.8777,2
2015.0,February,9.0,Winter,Kolkata,18.65,21.03,69.44,133.2,0.151,24000.0,12.0,Low,22.5726,88.3639,2
2015.0,February,9.0,Winter,Chennai,16.03,23.64,62.64,156.8,0.213,26000.0,10.0,Low,13.0827,80.2707,2
2015.0,February,9.0,Winter,Bengaluru,15.0,9.32,54.58,125.8,0.08,11700.0,4.0,Low,12.9716,77.5946,2
2015.0,February,9.0,Winter,Hyderabad,18.93,13.68,44.33,175.0,0.088,10000.0,0.0,Low,17.385,78.4867,2
2015.0,February,9.0,Winter,Pune,17.75,7.58,53.29,81.1,0.056,6000.0,1.0,Low,22.3072,73.8567,2
2015.0,February,9.0,Winter,Ahmedabad,15.0,9.75,56.29,123.7,0.129,12100.0,1.0,Low,23.0225,72.5714,2
2015.0,February,9.0,Winter,Jaipur,15.93,4.08,48.86,171.2,0.061,6000.0,2.0,Low,26.9124,75.7873,2
2015.0,February,9.0,Winter,Lucknow,16.64,3.47,57.05,178.4,0.0,17000.0,0.0,Low,22.3072,80.9462,2
2015.0,February,9.0,Winter,Kanpur,15.67,5.53,50.88,180.9,0.486,8500.0,3.0,Low,26.4499,80.3319,2
2015.0,February,9.0,Winter,Nagpur,17.95,2.64,53.77,80.5,0.051,9000.0,0.0,Low,21.1458,79.0882,2
2015.0,February,9.0,Winter,Indore,26.75,10.16,53.1,94.7,0.22,8500.0,0.0,Low,22.7196,75.8577,2
2015.0,February,9.0,Winter,Bhopal,16.39,4.61,57.29,113.4,0.084,2800.0,0.0,Low,23.2599,77.4126,2
2015.0,February,9.0,Winter,Surat,16.34,16.59,62.23,136.4,0.16,17000.0,1.0,Low,21.1702,72.8311,2
2015.0,February,9.0,Winter,Vadodara (Baroda),16.33,2.13,51.33,90.5,0.0,7500.0,0.0,Low,22.3072,73.1812,2
2015.0,February,9.0,Winter,Nashik,17.67,12.54,51.2,98.2,0.0,4000.0,0.0,Low,19.9975,73.7898,2
2015.0,February,9.0,Winter,Ludhiana,15.55,1.69,53.11,164.0,0.03,8500.0,0.0,Low,30.901,75.8573,2
2015.0,February,9.0,Winter,Agra,15.21,-0.03,56.86,211.0,0.486,8500.0,43.0,Low,27.1767,78.0081,2
2015.0,February,9.0,Winter,Meerut,15.83,8.43,60.56,168.6,0.161,12000.0,0.0,Low,28.9845,77.7064,2
2015.0,February,9.0,Winter,Vijayawada,20.7,9.57,58.93,68.9,0.091,7800.0,1.0,Low,16.5062,80.648,2
2015.0,February,9.0,Winter,Ranchi,17.85,8.28,67.535,113.7,0.081,6000.0,1.0,Low,23.3441,85.3096,2
2015.0,February,9.0,Winter,Patna,21.07,10.8,61.47,150.7,0.286,21000.0,10.0,Low,25.5941,85.1376,2
2015.0,February,9.0,Winter,Ahmedabad,18.16,8.26,64.84,74.7,0.151,8500.0,0.0,Low,17.6868,83.2185,2
2015.0,January,9.0,Winter,Coimbatore,19.35,13.68,62.72,91.1,0.227,8500.0,0.0,Low,11.0168,76.9558,1
2015.0,February,9.0,Winter,Ahmedabad,15.84,7.98,54.32,113.7,0.088,7000.0,1.0,Low,9.9252,78.1198,2
2015.0,February,9.0,Winter,Thiruvananthapuram (Trivandrum),15.56,10.6,67.97,113.7,0.188,5000.0,0.0,Low,8.5241,76.9366,2
2015.0,February,9.0,Winter,Kochi (Cochin),15.0,9.4,65.65,118.2,0.141,8500.0,0.0,Low,9.9312,76.2673,2
2015.0,February,9.0,Winter,Bhubaneswar,17.18,8.49,61.1,111.4,0.124,6000.0,0.0,Low,20.2961,85.8245,2
2015.0,February,9.0,Winter,Guwahati,16.74,2.35,52.0,109.1,0.189,7000.0,1.0,Low,26.1445,91.7362,2
2015.0,March,10.0,Summer,Delhi (NCT),31.73,5.85,61.11,119.5,0.537,11297.0,24.0,Low,28.7041,77.1025,3
2015.0,March,10.0,Summer,Mumbai,27.64,16.31,73.54,158.8,0.57,20400.0,90.0,Moderate,19.076,72.8777,3
2015.0,March,10.0,Summer,Kolkata,29.69,16.51,76.26,169.4,0.675,24000.0,96.0,Moderate,22.5726,88.3639,3
2015.0,March,10.0,Summer,Chennai,34.65,2.85,71.81,144.4,0.507,26000.0,85.0,Moderate,13.0827,80.2707,3
2015.0,January,10.0,Winter,Bengaluru,28.8,1.45,57.22,174.2,0.436,8500.0,40.0,Low,12.9716,77.5946,1
2015.0,March,10.0,Summer,Hyderabad,26.75,-1.74,58.05,109.2,0.588,10000.0,29.0,Low,22.3072,78.4867,3
2015.0,March,10.0,Summer,Pune,31.18,-0.53,67.66,85.9,0.458,6000.0,9.0,Low,22.3072,73.8567,3
2015.0,March,10.0,Summer,Ahmedabad,32.4,0.35,63.97,119.5,0.499,12100.0,31.0,Low,23.0225,72.5714,3
2015.0,March,10.0,Summer,Jaipur,26.02,6.37,53.15,69.5,0.273,6000.0,8.0,Low,26.9124,75.7873,3
2015.0,March,10.0,Summer,Lucknow,30.23,9.51,56.85,115.8,0.551,17000.0,52.0,Moderate,26.8467,80.9462,3
2015.0,March,10.0,Summer,Kanpur,27.14,0.08,60.88,104.1,0.461,10000.0,21.0,Low,26.4499,80.3319,3
2015.0,March,10.0,Summer,Nagpur,32.75,9.6,62.78,75.6,0.464,9000.0,23.0,Low,21.1458,79.0882,3
2015.0,March,10.0,Summer,Indore,29.35,13.68,67.535,62.0,0.423,8500.0,19.0,Low,22.3072,75.8577,3
2015.0,March,10.0,Summer,Bhopal,29.2,7.85,65.75,115.8,0.636,2800.0,12.0,Low,23.2599,77.4126,3
2015.0,March,10.0,Summer,Surat,34.95,14.61,73.39,137.7,0.381,17000.0,50.0,Low,21.1702,72.8311,3
2015.0,March,10.0,Summer,Vadodara (Baroda),35.62,5.48,53.58,88.5,0.275,7500.0,12.0,Low,22.3072,73.1812,3
2015.0,March,10.0,Summer,Nashik,31.52,10.65,59.36,78.7,0.592,4000.0,15.0,Low,19.9975,73.7898,3
2015.0,March,10.0,Summer,Ludhiana,24.4,5.73,57.95,126.3,0.315,10000.0,17.0,Low,30.901,75.8573,3
2015.0,March,10.0,Summer,Agra,30.24,8.06,53.91,144.9,0.538,8500.0,22.0,Low,27.1767,78.0081,3
2015.0,March,10.0,Summer,Meerut,33.04,4.36,60.3,107.0,0.44,12000.0,43.0,Low,28.9845,77.7064,3
2015.0,March,10.0,Summer,Vijayawada,32.26,6.19,60.8,126.2,0.565,7800.0,32.0,Low,16.5062,80.648,3
2015.0,March,10.0,Summer,Ranchi,32.84,3.3,56.25,113.7,0.416,6000.0,22.0,Low,23.3441,85.3096,3
2015.0,March,10.0,Summer,Patna,32.65,7.35,64.5,113.7,0.499,21000.0,71.0,Moderate,25.5941,85.1376,3
2015.0,March,10.0,Summer,Visakhapatnam,32.05,13.9,70.5,132.4,0.582,6500.0,17.0,Low,17.6868,83.2185,3
2015.0,March,10.0,Summer,Coimbatore,30.98,2.45,61.06,91.3,0.397,8500.0,34.0,Low,11.0168,76.9558,3
2015.0,March,10.0,Summer,Madurai,30.16,1.65,60.98,114.4,0.461,7000.0,18.0,Low,9.9252,78.1198,3
2015.0,March,10.0,Summer,Thiruvananthapuram (Trivandrum),33.06,7.74,67.535,89.8,0.498,5000.0,26.0,Low,8.5241,76.9366,3
2015.0,March,10.0,Summer,Kochi (Cochin),29.95,0.48,75.62,84.9,0.554,9000.0,37.0,Low,9.9312,76.2673,3
2015.0,March,10.0,Summer,Bhubaneswar,31.28,3.03,67.35,90.7,0.593,6000.0,20.0,Low,20.2961,85.8245,3
2015.0,March,10.0,Summer,Ahmedabad,29.54,1.19,68.93,57.2,0.514,7000.0,48.0,Low,26.1445,91.7362,3
2015.0,March,11.0,Summer,Delhi (NCT),30.12,2.19,56.83,104.2,0.481,11297.0,28.0,Low,28.7041,77.1025,3
2015.0,March,11.0,Summer,Mumbai,29.65,2.88,69.77,128.0,0.648,20400.0,89.0,Moderate,19.076,72.8777,3
2015.0,March,11.0,Summer,Kolkata,30.26,10.55,80.91,114.9,0.675,24000.0,106.0,Moderate,22.5726,88.3639,3
2015.0,March,11.0,Summer,Chennai,28.21,-2.18,68.59,171.7,0.574,26000.0,91.0,Moderate,13.0827,80.2707,3
2015.0,March,11.0,Summer,Bengaluru,32.35,3.03,63.4,129.8,0.491,11700.0,43.0,Low,12.9716,77.5946,3
2015.0,March,11.0,Summer,Hyderabad,31.35,4.99,57.85,149.3,0.491,10000.0,38.0,Low,17.385,78.4867,3
2015.0,January,11.0,Winter,Pune,28.35,9.81,60.64,103.7,0.481,6000.0,26.0,Low,18.5204,73.8567,1
2015.0,March,11.0,Summer,Ahmedabad,29.77,0.87,59.02,96.3,0.509,12100.0,43.0,Low,23.0225,72.5714,3
2015.0,March,11.0,Summer,Jaipur,30.17,3.34,54.2,100.0,0.506,6000.0,10.0,Low,26.9124,75.7873,3
2015.0,March,11.0,Summer,Lucknow,30.94,5.31,55.89,117.9,0.533,17000.0,64.0,Low,26.8467,80.9462,3
2015.0,March,11.0,Summer,Kanpur,27.39,1.19,52.38,115.4,0.425,10000.0,20.0,Low,26.4499,80.3319,3
2015.0,March,11.0,Summer,Nagpur,34.17,7.29,57.48,129.1,0.396,9000.0,20.0,Low,21.1458,79.0882,3
2015.0,March,11.0,Summer,Indore,30.8,9.41,58.25,91.9,0.458,8500.0,18.0,Low,22.7196,75.8577,3
2015.0,March,11.0,Summer,Bhopal,29.32,3.15,61.07,88.7,0.521,2800.0,9.0,Low,23.2599,77.4126,3
2015.0,March,11.0,Summer,Surat,26.75,15.88,67.36,125.1,0.553,17000.0,43.0,Moderate,21.1702,72.8311,3
2015.0,March,11.0,Summer,Vadodara (Baroda),28.88,5.79,57.95,98.1,0.506,7500.0,21.0,Low,22.3072,73.1812,3
2015.0,March,11.0,Summer,Nashik,30.53,2.11,58.78,86.3,0.445,4000.0,7.0,Low,19.9975,73.7898,3
2015.0,March,11.0,Summer,Ludhiana,28.16,7.28,53.94,77.3,0.51,10000.0,18.0,Low,30.901,75.8573,3
2015.0,January,11.0,Winter,Agra,32.33,3.27,61.79,98.7,0.471,8500.0,33.0,Low,27.1767,78.0081,1
2015.0,March,11.0,Summer,Meerut,30.36,3.47,59.26,158.5,0.592,8500.0,37.0,Low,28.9845,77.7064,3
2015.0,March,11.0,Summer,Vijayawada,32.56,1.22,61.47,113.7,0.391,7800.0,13.0,Low,16.5062,77.7064,3
2015.0,March,11.0,Summer,Ranchi,30.18,5.2,67.535,117.8,0.453,6000.0,15.0,Low,23.3441,85.3096,3
2015.0,March,11.0,Summer,Patna,32.49,8.38,57.46,115.4,0.46,21000.0,50.0,Low,25.5941,85.1376,3
2015.0,March,11.0,Summer,Visakhapatnam,33.34,10.76,71.17,123.0,0.461,6500.0,14.0,Low,17.6868,83.2185,3
2015.0,March,11.0,Summer,Coimbatore,30.01,-2.31,67.535,108.8,0.516,8500.0,33.0,Low,11.0168,76.9558,3
2015.0,March,11.0,Summer,Madurai,33.6,13.68,59.61,78.9,0.381,7000.0,18.0,Low,9.9252,78.1198,3
2015.0,January,11.0,Winter,Thiruvananthapuram (Trivandrum),29.55,6.22,71.11,90.1,0.527,5000.0,17.0,Low,8.5241,76.9366,1
2015.0,March,11.0,Summer,Kochi (Cochin),29.3,8.58,77.62,102.0,0.56,9000.0,36.0,Low,9.9312,76.2673,3
2015.0,March,11.0,Summer,Bhubaneswar,28.94,12.65,73.29,89.4,0.548,6000.0,22.0,Low,20.2961,85.8245,3
2015.0,March,11.0,Summer,Guwahati,30.31,6.11,67.63,96.6,0.632,8500.0,29.0,Low,26.1445,91.7362,3
2015.0,March,12.0,Summer,Delhi (NCT),30.76,4.5,52.04,149.0,0.447,11297.0,34.0,Low,28.7041,77.1025,3
2015.0,March,12.0,Summer,Mumbai,26.75,21.28,66.16,119.0,0.656,20400.0,96.0,Moderate,19.076,72.8777,3
2015.0,March,12.0,Summer,Kolkata,34.25,3.92,79.03,165.6,0.396,24000.0,53.0,Moderate,22.5726,88.3639,3
2015.0,March,12.0,Summer,Chennai,29.4,10.44,76.37,124.7,0.525,26000.0,81.0,Moderate,13.0827,80.2707,3
2015.0,March,12.0,Summer,Bengaluru,29.47,8.76,60.7,169.8,0.517,11700.0,35.0,Low,12.9716,77.5946,3
2015.0,March,12.0,Summer,Hyderabad,32.0,5.06,60.53,117.9,0.475,10000.0,33.0,Low,17.385,78.4867,3
2015.0,March,12.0,Summer,Ahmedabad,28.29,-1.01,59.03,101.9,0.438,6000.0,21.0,Low,18.5204,73.8567,3
2015.0,March,12.0,Summer,Ahmedabad,29.29,2.89,62.67,135.4,0.499,12100.0,31.0,Low,23.0225,72.5714,3
2015.0,March,12.0,Summer,Ahmedabad,30.27,2.79,58.99,92.7,0.54,6000.0,16.0,Low,26.9124,75.7873,3
2015.0,March,12.0,Summer,Lucknow,26.75,5.61,46.61,148.1,0.466,17000.0,47.0,Low,26.8467,80.9462,3
2015.0,March,12.0,Summer,Kanpur,28.84,9.53,52.41,118.4,0.524,10000.0,22.0,Low,26.4499,80.3319,3
2015.0,March,12.0,Summer,Nagpur,32.38,13.68,70.45,104.5,0.498,9000.0,24.0,Low,21.1458,79.0882,3
2015.0,March,12.0,Summer,Indore,34.48,7.65,65.42,111.0,0.363,8500.0,26.0,Low,22.7196,75.8577,3
2015.0,March,12.0,Summer,Bhopal,27.74,2.81,57.81,132.4,0.39,2800.0,3.0,Low,23.2599,77.4126,3
2015.0,March,12.0,Summer,Surat,30.09,11.19,72.49,113.7,0.613,17000.0,66.0,Moderate,21.1702,72.8311,3
2015.0,March,12.0,Summer,Vadodara (Baroda),33.19,3.83,62.71,121.6,0.473,7500.0,20.0,Low,22.3072,73.1812,3
2015.0,March,12.0,Summer,Nashik,31.06,2.01,63.88,50.0,0.5,4000.0,8.0,Low,19.9975,73.7898,3
2015.0,March,12.0,Summer,Ludhiana,30.34,9.31,60.22,98.9,0.507,10000.0,23.0,Low,30.901,75.8573,3
2015.0,March,12.0,Summer,Agra,31.14,2.58,55.93,75.4,0.403,8500.0,43.0,Low,27.1767,78.0081,3
2015.0,March,12.0,Summer,Meerut,29.48,3.82,64.59,140.8,0.494,12000.0,47.0,Low,28.9845,77.7064,3
2015.0,March,12.0,Summer,Vijayawada,33.5,10.04,58.34,88.4,0.353,7800.0,14.0,Low,16.5062,80.648,3
2015.0,March,12.0,Summer,Ranchi,29.4,3.88,62.96,124.3,0.462,6000.0,14.0,Low,22.3072,85.3096,3
2015.0,March,12.0,Summer,Patna,32.47,9.5,49.07,155.9,0.496,21000.0,60.0,Moderate,25.5941,85.1376,3
2015.0,March,12.0,Summer,Visakhapatnam,30.6,0.38,67.25,89.8,0.525,6500.0,24.0,Low,17.6868,83.2185,3
2015.0,March,12.0,Summer,Coimbatore,29.96,4.14,64.02,86.9,0.486,8500.0,41.0,Low,11.0168,76.9558,3
2015.0,January,12.0,Winter,Madurai,32.0,8.37,59.58,109.0,0.511,7000.0,24.0,Low,9.9252,78.1198,1
2015.0,March,12.0,Summer,Thiruvananthapuram (Trivandrum),30.24,7.05,70.44,92.4,0.657,5000.0,23.0,Low,8.5241,76.9366,3
2015.0,March,12.0,Summer,Kochi (Cochin),30.69,3.85,64.63,88.7,0.547,9000.0,35.0,Low,9.9312,76.2673,3
2015.0,March,12.0,Summer,Bhubaneswar,30.15,-1.09,65.69,114.6,0.662,6000.0,25.0,Low,20.2961,85.8245,3
2015.0,March,12.0,Summer,Guwahati,34.77,10.86,67.79,99.3,0.396,8500.0,9.0,Low,26.1445,91.7362,3
2015.0,March,12.0,Summer,Delhi (NCT),31.97,13.68,56.34,139.3,0.363,11297.0,21.0,Low,28.7041,77.1025,3
2015.0,March,13.0,Summer,Mumbai,30.5,18.97,70.75,152.7,0.566,20400.0,76.0,Moderate,19.076,72.8777,3
2015.0,March,13.0,Summer,Kolkata,29.27,7.28,81.69,150.7,0.549,24000.0,76.0,Moderate,22.5726,88.3639,3
2015.0,March,13.0,Summer,Chennai,29.79,9.69,67.535,122.5,0.501,26000.0,92.0,Moderate,13.0827,80.2707,3
2015.0,March,13.0,Summer,Bengaluru,28.68,7.13,55.45,137.2,0.494,11700.0,34.0,Low,12.9716,77.5946,3
2015.0,March,13.0,Summer,Hyderabad,30.04,4.05,57.74,148.2,0.472,10000.0,22.0,Low,17.385,78.4867,3
2015.0,March,13.0,Summer,Pune,31.45,1.78,62.99,107.8,0.438,8500.0,19.0,Low,18.5204,73.8567,3
2015.0,March,13.0,Summer,Ahmedabad,31.88,8.81,58.34,150.8,0.446,12100.0,37.0,Low,23.0225,72.5714,3
2015.0,March,13.0,Summer,Ahmedabad,31.3,0.3,52.36,108.8,0.444,6000.0,43.0,Low,26.9124,75.7873,3
2015.0,March,13.0,Summer,Lucknow,28.91,8.55,55.47,113.8,0.441,17000.0,38.0,Low,26.8467,80.9462,3
2015.0,March,13.0,Summer,Kanpur,31.94,2.76,51.75,178.2,0.408,10000.0,31.0,Low,22.3072,80.3319,3
2015.0,March,13.0,Summer,Nagpur,33.59,2.84,62.32,113.7,0.341,9000.0,22.0,Low,21.1458,79.0882,3
2015.0,March,13.0,Summer,Indore,30.82,2.24,60.77,90.3,0.495,8500.0,29.0,Low,22.7196,75.8577,3
2015.0,March,13.0,Summer,Bhopal,26.75,1.22,69.59,113.4,0.552,2800.0,7.0,Low,23.2599,77.4126,3
2015.0,March,13.0,Summer,Surat,30.13,14.94,67.49,161.9,0.693,17000.0,65.0,Moderate,21.1702,72.8311,3
2015.0,March,13.0,Summer,Vadodara (Baroda),31.35,7.37,65.86,94.0,0.471,7500.0,13.0,Low,22.3072,73.1812,3
2015.0,March,13.0,Summer,Nashik,30.48,13.68,53.78,114.4,0.499,4000.0,10.0,Low,19.9975,73.7898,3
2015.0,March,13.0,Summer,Ludhiana,30.84,4.74,58.57,113.7,0.474,10000.0,35.0,Low,30.901,75.8573,3
2015.0,March,13.0,Summer,Agra,28.29,1.57,51.73,108.8,0.517,8500.0,21.0,Low,27.1767,78.0081,3
2015.0,March,13.0,Summer,Meerut,30.9,5.41,59.01,111.2,0.464,12000.0,34.0,Low,28.9845,77.7064,3
2015.0,January,13.0,Winter,Vijayawada,31.71,8.25,65.0,109.8,0.509,7800.0,21.0,Low,22.3072,80.648,1
2015.0,March,13.0,Summer,Ranchi,26.75,1.01,62.69,108.2,0.466,6000.0,12.0,Low,23.3441,85.3096,3
2015.0,March,13.0,Summer,Patna,34.44,1.31,59.03,151.2,0.337,21000.0,66.0,Low,25.5941,85.1376,3
2015.0,March,13.0,Summer,Visakhapatnam,32.76,7.93,69.69,87.2,0.499,6500.0,15.0,Low,17.6868,77.7064,3
2015.0,March,13.0,Summer,Coimbatore,31.21,3.47,60.61,128.4,0.496,8500.0,27.0,Low,11.0168,76.9558,3
2015.0,March,13.0,Summer,Madurai,37.27,11.03,58.25,123.6,0.363,7000.0,10.0,Low,9.9252,78.1198,3
2015.0,March,13.0,Summer,Ahmedabad,32.78,4.55,67.97,98.7,0.54,5000.0,5.0,Low,8.5241,77.7064,3
2015.0,March,13.0,Summer,Kochi (Cochin),29.54,18.94,70.33,129.4,0.503,9000.0,17.0,Low,9.9312,76.2673,3
2015.0,March,13.0,Summer,Bhubaneswar,29.22,4.95,68.42,113.7,0.486,6000.0,13.0,Low,22.3072,85.8245,3
2015.0,March,13.0,Summer,Guwahati,32.55,3.33,70.22,87.3,0.427,7000.0,14.0,Low,26.1445,91.7362,3
2015.0,April,14.0,Summer,Delhi (NCT),28.41,4.98,59.09,176.3,0.486,11297.0,31.0,Low,22.3072,77.1025,4
2015.0,April,14.0,Summer,Mumbai,32.1,16.34,68.22,113.7,0.508,8500.0,78.0,Moderate,19.076,72.8777,4
2015.0,April,14.0,Summer,Kolkata,28.3,3.73,82.71,158.9,0.546,24000.0,77.0,Moderate,22.5726,88.3639,4
2015.0,April,14.0,Summer,Chennai,32.02,16.29,77.02,94.9,0.539,26000.0,85.0,Moderate,13.0827,80.2707,4
2015.0,April,14.0,Summer,Bengaluru,33.38,3.38,59.87,158.3,0.386,11700.0,21.0,Low,12.9716,77.5946,4
2015.0,January,14.0,Winter,Hyderabad,29.67,-0.69,67.535,97.5,0.584,10000.0,35.0,Low,17.385,78.4867,1
2015.0,April,14.0,Summer,Pune,32.67,5.26,52.63,75.2,0.359,6000.0,5.0,Low,18.5204,73.8567,4
2015.0,April,14.0,Summer,Ahmedabad,34.53,3.68,61.93,141.0,0.362,12100.0,26.0,Low,23.0225,77.7064,4
2015.0,April,14.0,Summer,Jaipur,28.1,2.13,54.24,148.8,0.379,6000.0,16.0,Low,26.9124,75.7873,4
2015.0,April,14.0,Summer,Lucknow,27.82,-0.28,58.25,101.8,0.462,17000.0,50.0,Low,26.8467,80.9462,4
2015.0,April,14.0,Summer,Kanpur,31.58,13.68,60.79,108.0,0.488,10000.0,29.0,Low,26.4499,80.3319,4
2015.0,April,14.0,Summer,Nagpur,32.25,6.02,68.29,129.7,0.413,9000.0,19.0,Low,21.1458,79.0882,4
2015.0,April,14.0,Summer,Indore,30.03,3.19,56.53,88.3,0.545,8500.0,10.0,Low,22.7196,75.8577,4
2015.0,April,14.0,Summer,Bhopal,30.8,1.08,55.55,92.6,0.512,2800.0,5.0,Low,23.2599,77.4126,4
2015.0,April,14.0,Summer,Surat,31.36,8.12,70.98,115.0,0.534,17000.0,74.0,Moderate,21.1702,72.8311,4
2015.0,April,14.0,Summer,Vadodara (Baroda),29.51,5.9,58.82,103.8,0.473,7500.0,16.0,Low,22.3072,73.1812,4
2015.0,April,14.0,Summer,Nashik,29.8,-0.29,59.56,119.2,0.554,4000.0,17.0,Low,19.9975,73.7898,4
2015.0,April,14.0,Summer,Ludhiana,30.05,2.47,57.56,113.7,0.535,10000.0,28.0,Low,30.901,75.8573,4
2015.0,April,14.0,Summer,Agra,27.83,13.68,52.49,113.7,0.409,8500.0,40.0,Low,27.1767,78.0081,4
2015.0,April,14.0,Summer,Meerut,33.75,3.37,51.1,65.6,0.389,12000.0,22.0,Low,28.9845,77.7064,4
2015.0,April,14.0,Summer,Vijayawada,30.57,5.26,54.45,94.1,0.518,7800.0,19.0,Low,16.5062,80.648,4
2015.0,April,14.0,Summer,Ranchi,31.56,10.15,62.84,74.9,0.486,6000.0,19.0,Low,23.3441,85.3096,4
2015.0,April,14.0,Summer,Patna,27.13,-0.85,57.04,158.2,0.501,21000.0,73.0,Moderate,25.5941,85.1376,4
2015.0,April,14.0,Summer,Visakhapatnam,32.3,13.43,69.26,135.6,0.633,6500.0,21.0,Low,17.6868,83.2185,4
2015.0,April,14.0,Summer,Coimbatore,33.12,5.8,55.71,78.3,0.414,8500.0,43.0,Low,22.3072,76.9558,4
2015.0,April,14.0,Summer,Madurai,29.67,2.26,58.72,85.4,0.564,7000.0,26.0,Low,9.9252,78.1198,4
2015.0,April,14.0,Summer,Thiruvananthapuram (Trivandrum),28.79,20.66,70.41,96.8,0.608,5000.0,32.0,Low,8.5241,76.9366,4
2015.0,April,14.0,Summer,Kochi (Cochin),35.37,0.52,68.35,119.0,0.328,9000.0,36.0,Low,9.9312,76.2673,4
2015.0,April,14.0,Summer,Bhubaneswar,26.37,6.55,72.55,116.7,0.441,6000.0,15.0,Low,20.2961,85.8245,4
